Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
0,56.128,30,0,4438,26,1.37,2641978,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,1,0,0,11.111,,442010,5074,nan,31.556,D,FALSE,442010,Premier Inc,Baptist Memorial Restorative Care Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,442010,38120,Baptist Memorial Health Care Corporation,4734,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.008,3230,21,B,FALSE,,442010,13479055,49342680,0,-89.8651,35.1207,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2550,114.312,158,3.281,3965,5,1.401,16946149,21.536,0.167,0.667,0.375,0,1,0.333,0,0,0,49.583,1,1,0,1,66.667,,440048*,541880,nan,53,B,FALSE,440048*,"Vizient, Premier Inc",Baptist Memorial Hospital For Women,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,440048*,38120,Baptist Memorial Health Care Corporation,4734,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.045,3230,21,B,FALSE,,,,,,-89.8651,35.1207,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
11529,63.198,449,8,5919,5,1.702,49955304,28.25,0.5,0.333,0.5,0.25,1,0.333,0,0,0.143,55.179,1,0,0,1,100,0014100001mFSn7AAG,170086,1620,10992,64.143,A,FALSE,170086,Vizient,Stormont Vail Regional Health Center,A,FALSE,A,FALSE,A,FALSE,A,0014100001mFSn7AAG,18-Jul,3060.98,3060.98,3060.98,TRUE,170086,66604,,-1,TOPEKA,KS,Minneapolis,"Moeller,Ja",,,,,TRUE,44415000,170086,365814189,1661055609,58020385,-95.7178,39.0405,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,174021,900696,nan,24.111,D,FALSE,174021,,Freedom Behavioral Hospital of Topeka,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,174021,66604,,-1,TOPEKA,KS,Minneapolis,"Moeller,Ja",,,,,TRUE,,,,,,-95.7178,39.0405,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,17G006,576753,nan,24.111,D,FALSE,17G006,,Kansas Neurological Institute,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,17G006,66604,Kansas Department of Aging and Disabilities (AKA Kansas Department of Social and Rehabilitation Services),7082,TOPEKA,KS,Minneapolis,"Moeller,Ja",0.275,567,4,D,FALSE,,,,,,-95.7178,39.0405,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
4175,50.872,158,10,4774,5,1.736,11595679,31.167,0.167,0.333,0.375,0,1,0.333,0,0,0.143,47.679,1,0,0,1,66.667,0014100001bJjuHAAS,280061,2572,10779,51.476,B,FALSE,280061,Vizient,Regional West Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100001bJjuHAAS,18-Jul,864.72,864.72,864.72,TRUE,280061,69361,,-1,SCOTTSBLUFF,NE,Denver,"Ramirez,Ma",,,,,TRUE,3847025,280061,151002187,478136045,3742860,-103.6619,41.872,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
6278,54.898,222,9.667,8682,6,1.553,32451041,17.583,0.333,0.333,0.375,0.25,1,0.333,0,0,0.143,51.429,1,0,0,1,88.889,0014100001bJjuJAAS,530014,4611,10781,58.921,B,FALSE,530014,Vizient,Cheyenne Regional Medical Center - West Campus,B,FALSE,B,FALSE,B,FALSE,B,0014100001bJjuJAAS,18-May,14068.783,42206.35,42206.35,TRUE,530014,82001,Cheyenne Regional Health System,552403,CHEYENNE,WY,Denver,"Ramirez,Ma",0.584,222,2,C,FALSE,28667229,530014,235658642,745706128,28667229,-104.7962,41.1437,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
2550,54.898,158,3.281,8682,5,1.401,16946149,21.536,0.167,0.333,0.375,0.25,1,0.333,0,0,0,47.5,1,0,0,1,66.667,,530014*,951083,nan,51.333,B,FALSE,530014*,Vizient,Cheyenne Regional Medical Center - East Campus,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,530014*,82001,Cheyenne Regional Health System,552403,CHEYENNE,WY,Denver,"Ramirez,Ma",0.416,222,2,C,FALSE,,,,,,-104.7962,41.1437,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,53004F,4610,nan,24.111,D,FALSE,53004F,"Magnet Group, Department of Veterans Affairs",Cheyenne VA Medical Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,53004F,82001,VA Rocky Mountain Network (VISN 19),541811,CHEYENNE,WY,Denver,"Ramirez,Ma",0.111,1404,9,D,FALSE,,,,,,-104.7962,41.1437,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
4273,54.918,190,4,10917,5,1.409,22544583,34.667,0.167,0.333,0.375,0.25,1,0.333,0,0,0,47.5,1,1,0,1,77.778,0014100001gCGSTAA4,50336,563,10895,53.556,B,FALSE,50336,"Premier Inc, Vizient",Adventist Health Lodi Memorial,A,TRUE,B,FALSE,B,FALSE,A,0014100001gCGSTAA4,18-Jul,5440.8,5440.8,5440.8,TRUE,50336,95240,Adventist Health,7053,LODI,CA,San Francisco,"Rosen,Ma",0.086,2218,15,A,FALSE,4224570,50336,177420482,1310759945,4224570,-121.2555,38.1222,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2642,49.457,171,10,7437,4,1.546,7734164,29.583,0.167,0.333,0.375,0.25,1,0.333,0,0,0.143,48.929,1,0,0,1,77.778,0014100001aCaTpAAK,370034,3348,10755,54.698,B,FALSE,370034,Vizient,McAlester Regional Health Center,B,FALSE,B,FALSE,B,FALSE,B,0014100001aCaTpAAK,18-May,1427.383,4282.15,4282.15,TRUE,370034,74501,,-1,MCALESTER,OK,Dallas,"Ballew,Ho",,,,,TRUE,3069755,370034,58808647,235497370,3069755,-95.7592,34.9262,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,15,0,4438,3,1.08,2778352,24.583,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,11.111,,374006,6371,nan,10.222,D,FALSE,374006,,Carl Albert Community Mental Health Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,374006,74501,Oklahoma Department Of Mental Health,270658,MCALESTER,OK,Dallas,"Ballew,Ho",0.03,501,6,D,FALSE,131794,374006,10013286,6202471,131794,-95.7592,34.9262,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
4324,54.663,47,0,4189,1,1.154,1206634,69.545,0.167,0.333,0,0,1,0,0.333,1,0,47.5,1,1,0,1,22.222,0014100001aCaToAAK,440131,3826,10754,42.444,C,FALSE,440131,"Vizient, Premier Inc",Baptist Memorial Hospital - Tipton,C,FALSE,C,FALSE,C,FALSE,C,0014100001aCaToAAK,18-Jun,198,396,396,TRUE,440131,38019,Baptist Memorial Health Care Corporation,4734,COVINGTON,TN,New Orleans,"Mangum,Ch",0.013,3230,21,B,FALSE,1179986,440131,78287638,352398215,1232333,-89.6501,35.5598,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(63.414, 82.273]","(0.0, 5.0]"
2591,69.322,96,0,5789,3,1.259,5785275,31.875,0.167,0.333,0.125,0.25,1,0.333,0.333,0,0,46.667,1,0,1,1,44.444,0014100001aCaTrAAK,150104,1294,10757,46.222,C,FALSE,150104,"Intalere (FKA: Amerinet), Vizient, FirstChoice Cooperative",Witham Health Services,C,FALSE,C,FALSE,C,FALSE,C,0014100001aCaTrAAK,18-May,152.66,305.32,305.32,TRUE,150104,46052,,-1,LEBANON,IN,Detroit,"Satow, Ma",,,,,TRUE,2887143,150104,65076751,295532009,2887143,-86.4641,40.0449,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,64.852,62,0,2601,2,1.331,4305369,0,0,0.333,0.125,0,1,0.333,0.333,0,0,42.917,1,0,0,1,33.333,0014100001aCaTtAAK,61317,672,10759,41,C,FALSE,61317,Vizient,Grand River Medical Center (AKA: Grand River Health),C,FALSE,C,FALSE,C,FALSE,C,0014100001aCaTtAAK,18-May,982.267,2946.8,2946.8,TRUE,61317,81650,,-1,RIFLE,CO,Denver,"Ramirez,Ma",,,,,TRUE,803861,61317,43356898,91225830,803861,-107.7898,39.5491,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
9475,67.953,339,10.667,7791,6,1.709,26824694,24.083,0.5,0.333,0.5,0.25,1,0.333,0,0,0.286,56.607,1,1,0,1,100,0014100001b9gljAAA,250141,2261,10763,65.286,A,FALSE,250141,"Vizient, Premier Inc",Baptist Memorial Hospital - Desoto,A,FALSE,A,FALSE,A,FALSE,A,0014100001b9gljAAA,18-May,6195.467,18586.4,18586.4,TRUE,250141,38671,Baptist Memorial Health Care Corporation,4734,SOUTHAVEN,MS,New Orleans,"Mangum,Ch",0.096,3230,21,B,FALSE,16646466,250141,246286377,1297055644,15629507,-89.9992,34.9771,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
5944,64.15,168,7,10725,4,1.54,18114222,35.833,0.333,0.333,0.375,0.25,1,0.333,0,0,0.143,51.429,1,1,0,0,77.778,0014100001b9glkAAA,340068,2961,10764,56.698,B,FALSE,340068,Premier Inc,Columbus Regional Hospital,B,FALSE,B,FALSE,B,FALSE,B,0014100001b9glkAAA,18-Jun,1323.32,2646.64,2646.64,TRUE,340068,28472,Atrium Health (FKA Carolinas HealthCare System),4697,WHITEVILLE,NC,Carolinas,"Hubbard,Ad",0.035,3734,24,B,FALSE,,340068,142778462,415483165,2764216,-78.716,34.3241,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
8838,74.059,158,8,5322,3,1.609,12546608,52.167,0.333,0.333,0.375,0,1,0.333,0,0.5,0.143,52.679,1,0,0,1,66.667,0014100001b9glmAAA,150115,1306,10766,55.476,B,FALSE,150115,Vizient,Memorial Hospital And Health Care Center,B,FALSE,B,FALSE,B,FALSE,B,0014100001b9glmAAA,18-Apr,2938.7,11754.8,11754.8,TRUE,150115,47546,,-1,JASPER,IN,Chicago,"Williams,Ly",,,,,TRUE,15264346,150115,121977416,398156366,15264346,-86.9295,38.3604,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
4923,67.742,123,6.8,6954,5,1.702,11540301,40.633,0.167,0.333,0.25,0.25,1,0.333,0,0.5,0.143,50.179,1,0,0,1,44.444,0014100001b9glnAAA,150026,1308,10767,49.032,C,FALSE,150026,Vizient,Goshen Health Hospital,C,FALSE,C,FALSE,C,FALSE,C,0014100001b9glnAAA,18-Apr,2438.748,9754.99,9754.99,TRUE,150026,46526,,-1,GOSHEN,IN,Detroit,"Satow, Ma",,,,,TRUE,10489104,150026,173083691,562020767,10489104,-85.8581,41.5848,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
2550,95.157,158,3.281,4984,5,1.401,16946149,21.536,0.167,0.667,0.375,0,1,0.333,0,0,0,49.583,1,0,0,1,66.667,0014100001bJjuGAAS,050115*,560481,10778,53,B,FALSE,050115*,Vizient,Palomar Medical Center Escondido,A,TRUE,B,FALSE,B,FALSE,A,0014100001bJjuGAAS,18-Jul,4146.52,4146.52,4146.52,TRUE,050115*,92029,Palomar Health,7229,ESCONDIDO,CA,Los Angeles,"Schmit,Ke",0.287,392,3,A,FALSE,,050115*,530572204,2922434891,24968773,-117.1128,33.0895,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,59.109,25,0,3793,1,1.156,1723990,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,1,1,11.111,0014100001blF8SAAU,361323,5232,10784,34.222,D,FALSE,361323,"Intalere (FKA: Amerinet), Vizient, Premier Inc",Aultman Orrville Hospital (FKA: Dunlap Memorial Hospital),D,FALSE,D,FALSE,D,FALSE,D,0014100001blF8SAAU,18-Apr,296.963,1187.85,1187.85,TRUE,361323,44667,Aultman Health Foundation,825969,ORRVILLE,OH,Pittsburgh,"Demetra,Mi",0.034,745,4,B,FALSE,843754,361323,19696182,50504762,843754,-81.7741,40.8458,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,54.065,25,0,3690,1,0.969,1371584,0,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,11.111,0014100001VMKQVAA5,391300,3535,10736,10.222,D,FALSE,391300,"HealthTrust Purchasing Group (HPG), Magnet Group",Jersey Shore Hospital,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,391300,17740,Geisinger (FKA: Geisinger Health System),4748,JERSEY SHORE,PA,Philadelphia,"Demetra,Mi",0.007,3009,11,C,FALSE,906016,391300,205430686,648259176,14036984,-77.2706,41.247,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
6199,135.738,365,10.333,4062,6,1.759,49588020,47.667,0.333,0.667,0.5,0,1,0.333,0,0.5,0.286,28.69,0,0,0,0,100,0014100001QCDsIAAX,391300,3535,10736,42.952,C,FALSE,391300,"HealthTrust Purchasing Group (HPG), Magnet Group",Jersey Shore Hospital,C,FALSE,D,TRUE,C,FALSE,D,,,,,,FALSE,391300,17740,Geisinger (FKA: Geisinger Health System),4748,JERSEY SHORE,PA,Philadelphia,"Demetra,Mi",0.105,3009,11,C,FALSE,906016,391300,205430686,648259176,14036984,-77.2706,41.247,"(5000.0, 9140.479]","(80.564, 141.836]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(10.0, 12.618]"
9113,45.01,457,4.667,7236,5,1.878,54766800,16.667,0.333,0,0.5,0.25,1,0.333,0,0,0,47.917,1,0,0,1,100,0014100001dU3jsAAC,30006,208,10820,58.333,B,FALSE,30006,Vizient,Tucson Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100001dU3jsAAC,18-Jun,7322.65,14645.3,14645.3,TRUE,30006,85712,,-1,TUCSON,AZ,Denver,"Ramirez,Ma",,,,,TRUE,,30006,458236076,1935852732,0,-110.8869,32.25,"(5000.0, 9140.479]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,80,0,4438,7,1.143,3983752,24.583,0,0.333,0.125,0,0,0,0.333,0,0,36.25,1,0,0,1,33.333,,33028,5816,nan,35.667,D,FALSE,33028,Vizient,Healthsouth Rehabilitation Hospital of Tucson,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,33028,85712,Encompass Health Corporation (FKA HealthSouth),7277,TUCSON,AZ,Denver,"Ramirez,Ma",0.008,9681,130,D,FALSE,,33028,20118299,43910485,0,-110.8869,32.25,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,34033,947886,nan,48.111,C,FALSE,34033,Vizient,Cornerstone Behavioral Health - El Dorado,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,34033,85712,Cornerstone Healthcare Group,7087,TUCSON,AZ,Denver,"Ramirez,Ma",0.099,1102,19,D,FALSE,,,,,,-110.8869,32.25,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,0,0,55.556,,34030,829154,nan,48.111,C,FALSE,34030,Premier Inc,Palo Verde Behavioral Health,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,34030,85712,Universal Health Services,7055,TUCSON,AZ,Denver,"Ramirez,Ma",0.008,18231,142,D,FALSE,,,,,,-110.8869,32.25,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
11388,70.372,199,15.333,973,4,1.553,16400596,50.667,0.5,0.333,0.375,0,1,0.333,0,0.5,0.571,59.464,1,0,0,1,88.889,0014100001c1zLiAAI,490018,4261,10811,65.349,A,FALSE,490018,Vizient,Augusta Health,A,TRUE,A,FALSE,A,FALSE,A,0014100001c1zLiAAI,18-Apr,933.375,3733.5,3733.5,TRUE,490018,22939,,-1,FISHERSVILLE,VA,Washington DC,"Hubbard,Ad",,,,,TRUE,22478655,490018,218039353,906894199,23949867,-78.9929,38.0964,"(9140.479, 35608.014]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(14.957, 16.546]"
0,56.603,67,0,1317,4,1.018,4368367,0,0,0.333,0.125,0,1,0,0.333,0,0,41.25,1,0,0,1,33.333,0014100001mEHq3AAG,171375,1585,10982,39.667,C,FALSE,171375,Vizient,Mitchell County Hospital Health Systems,C,FALSE,C,FALSE,C,FALSE,C,0014100001mEHq3AAG,18-Jul,125,125,125,TRUE,171375,67420,,-1,BELOIT,KS,Minneapolis,"Moeller,Ja",,,,,TRUE,2107313,171375,22733042,43147617,2107313,-98.1192,39.4416,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
11202,40.993,446,8.333,1604,6,1.752,50696041,38.083,0.5,0,0.5,0,1,0.333,0,0,0.143,20.595,0,0,0,0,100,0014100001iiyQ5AAI,000nan,5674,10934,36.476,C,FALSE,000nan,,Mississippi Hospital For Restorative Care (Closed),C,FALSE,C,FALSE,C,FALSE,C,0014100001iiyQ5AAI,18-Jun,2329.95,4659.9,4659.9,TRUE,000nan,39202,,-1,JACKSON,MS,New Orleans,"Mangum,Ch",,,,,TRUE,,000nan,263793813,1004965429,11524023,-90.1782,32.3149,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,25,0,4438,20,1.366,3683058,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,0,0,1,11.111,,252003,902818,nan,31.556,D,FALSE,252003,Vizient,Select Specialty Hospital - Belhaven,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,252003,39202,Select Medical Corporation,7013,JACKSON,MS,New Orleans,"Mangum,Ch",0.004,4818,104,D,FALSE,,252003,14542343,52144970,0,-90.1782,32.3149,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,1,0,0,55.556,,250102,2272,nan,48.111,C,FALSE,250102,Premier Inc,Baptist Medical Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,250102,39202,Baptist Memorial Health Care Corporation,4734,JACKSON,MS,New Orleans,"Mangum,Ch",0.044,3230,21,B,FALSE,33932650,,,,,-90.1782,32.3149,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,44.815,25,0,2102,1,0.997,743606,0,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,11.111,0014100001AtBfmAAF,261317,2337,10546,7.556,D,FALSE,261317,Resource Optimization and Innovation (ROi),Mercy Hospital - Cassville (FKA St Johns Cassville),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,261317,65625,Mercy (MO),7027,CASSVILLE,MO,Chicago,"Williams,Ly",0.005,4788,39,D,FALSE,748103,261317,14347061,38377430,748103,-93.8467,36.6784,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
8852,38.671,255,10.333,4751,5,1.679,31840104,33.417,0.333,0,0.5,0,1,0.333,0,0,0.286,49.524,1,0,0,1,88.889,0014100001AtBfnAAF,450010,4188,10547,57.397,B,FALSE,450010,"Resource Optimization and Innovation (ROi), Vizient, McKesson Pharmaceutical",United Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,450010,76301,,-1,WICHITA FALLS,TX,Dallas,"Ballew,Ho",,,,,TRUE,20259632,450010,250125351,966025571,20259632,-98.4976,33.9053,"(5000.0, 9140.479]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,56.128,31,0,4438,22,1.134,1956452,24.583,0,0.333,0,0,0,0,0.333,0,0,35,1,0,1,1,11.111,,452068,5225,nan,30.222,D,FALSE,452068,"Intalere (FKA: Amerinet), Vizient",Promise Hospital of Wichita Falls (FKA: Texas Specialty Hospital - Wichita Falls),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,452068,76301,Promise Healthcare,7090,WICHITA FALLS,TX,Dallas,"Ballew,Ho",0.021,991,16,D,FALSE,,452068,11665018,32569386,0,-98.4976,33.9053,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,96,0,4438,3,1.047,2945117,24.583,0,0.333,0.125,0,1,0,0.333,0,0,41.25,1,0,1,0,44.444,,454018,5698,nan,41.889,C,FALSE,454018,Intalere (FKA: Amerinet),Red River Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,454018,76301,Acadia Healthcare,7230,WICHITA FALLS,TX,Dallas,"Ballew,Ho",0.035,2768,28,D,FALSE,,454018,12516588,36656845,0,-98.4976,33.9053,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
